0,6.57626369,0,7.503659547,10.48603798,17.17288917,7.965325759,17.29339142,34.90358029,8.84737077,8.953916945,30.82570336,33.47731094,56.3923709,4.177816176,12.18529071,61.7430885,17.63957038,36.17353941,18.76771826,16.99210362,62.45033883,43.7864837,62.51041262,0,1.948222732,7.053679327,6.490441316,45.49311122,58.07866593,13.07948958,0,32.13548363,31.22018287,31.8808089,26.43369886,20.54668247,19.18335905,9.135134629,57.02407617,6.392229882,70.08246046,25.69271771,4.200295795,4.552328794,5.957535405,0,8.530590049,21.19858587,42.23997385,21.46168011,16.03793205,55.22812737,27.76352917,31.95326109,42.57105892,34.57220764,56.35234543,4.627608982,7.738020903,0.428163542,40.41866699,1.105420885,7.405048293,20.93529491,37.25540439,17.14526191,3.44245597,23.03867115,21.81816554,34.39013738,18.58143585,0,16.25547392,29.82460693,25.14815787,11.47480622,16.29699266,7.824080067,23.14891929,36.17505854,47.16940957,0,63.21194024,0,3.918085619,29.29322883,18.5368656,7.201953087,2.23445972,7.699984666,51.56162441,27.6930842,37.58706078,42.27383981,51.46093327,19.95877465,54.18238337,1.225035081,55.34805173,3.902732533,3.824400311,69.75485486,4.249280124,0,49.60032607,3.02086406,0,8.080666889,41.15193254,58.93345864,0.429898523,38.15834431,59.77761761,48.81248428,48.39207659,20.23353433,9.618808784,0,24.25005197,0,44.07908665,3.153848902,3.76665242,66.34830175,23.75387888,6.435103176,17.34167726,0,5.219439494,30.86566793,15.36466765,18.03428106,30.17088255,46.58291665,24.22018215,0,33.74828891,0,13.54822429,16.47810176,48.4295643,37.46702852,6.591015841,38.7998607,26.08212781,44.89971613,47.45563266,35.12980667,45.14111213,60.45180577,33.75809247,36.15219185,14.16357668,60.30419108,29.57465713,0,3.180350363,34.81661416,65.75709439,53.99213591,66.39359504,53.49782799,56.53803125,0,11.47287925,41.88975746,4.332208095,4.404299112,4.488831566,5.079284368,50.39314132,0,4.732645651,23.90932594,26.32495264,5.405887093,4.409734315,14.0408057,12.58472222,37.42426765,0,42.07373103,32.0308431,53.83722223,7.054022846,9.383202593,4.730811607,0.961588956,4.744261955,2.495043498,55.32628504,37.5773406,56.52951687,22.58204231,50.75213492,15.26795005,3.373047392,57.87423648,82.62912224
26.21398255,1.551829105,33.82570336,48.99047193,73.72179194,25.80012968,73.3096599,19.52285273,0.48358072,1.229600136,2.09254112,141.9677617,55.91636089,28.04613685,95.00173295,110.2012179,35.25377226,125.982526,2.834717591,82.79181804,41.25256985,120.0490551,169.3265485,7.299702854,38.85356184,70.95005129,1.132400487,116.9666535,147.1979318,68.53173518,28.77190134,98.59258448,54.18165488,143.9311892,11.42882845,25.25109744,74.6709662,33.25543385,51.15762146,3.967406118,14.3075481,127.4786425,4.744757689,32.11430329,52.84089499,208.987156,37.01078148,6.726628432,103.682703,5.155825366,143.9326727,1.109872755,1.058529363,70.15827525,124.4746738,64.84245682,13.80549211,2.837658904,65.1474901,4.377205056,45.28933646,32.2920641,2.176250945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.82831218,3.467719292,1.511668378,0,26.09818433,32.09239303,0,20.56689288,37.38110519,19.23178232,31.25809782,36.48524974,5.148629946,66.80211732,4.360030757,2.481362067,36.58643815,38.15602776,5.589243942,4.989640074,0,1.844507521,6.259523994,13.4855302,31.7476778,16.23245678,27.92706023,73.97143719,5.097188075,23.85337485,45.19476091,37.62263948,18.66112678,4.241317543,21.29561216,19.18329512,13.77032574,19.49339846,1.79170638,2.812342286,66.09236986,45.41977224,6.484599738,43.73504488,4.379231673,0,53.18855783,8.736182589,1.325863627,65.38093855,50.13434597,23.96520204,41.51207622,58.55246829,38.81192697,4.764934195,36.81075705,35.616301,65.30728469,70.04857973,4.394395028,2.644004349,1.252390514,11.04594022,3.034187156,32.30708946,4.563978682,5.788446698,41.06683744,43.46806488,5.303307518,0,62.78817937,9.010472485,0,6.005878315,60.58364921,39.19374935,31.54167312,3.402567899,0,24.90132764,5.905574398,2.388384825,8.231123523,44.16211173,30.25488268,2.367908039,0,4.327390461,0,42.48634728,20.76708121,4.97524097,31.11292752,35.12048666,52.40776709,5.181487799,42.90026674,0,62.36581759,28.13389886,15.97956273,51.19854995,12.72926463,1.919537926,5.214614488,37.02208759,31.05270717,45.93562876,32.53332967,18.44993526,17.40860721,41.67894034,5.766285477,0.352078983,25.05736791,1.046132807,6.882196055,2.232120653,31.88174038,15.36466765,58.80087102,61.0740707,47.15284004,23.49072549,4.680291916,11.79172184,0,15.5365541,0,79.40353039,20.66614559,64.34912448,25.6473292,15.36875795,71.84572957,50.99000488,43.54130797,49.19403514,13.65282196,33.14890032,29.50248978,51.60160021,2.359192181,0,27.69250284,3.625160163,84.00086345,0,8.682893119,13.27943982,32.6587359,2.86970944,2.372646516,4.404299112,8.373747393,24.28828399,60.83596566,31.30333068,21.74958612,55.42133233,74.90084615,27.17684613,0,65.68563881,17.06400928,0,7.267164953,23.16411581,9.583745723,5.069055568,85.68174518,30.5428801,58.15382215,30.24817772,0.779870187,26.73339992,62.00059722,35.37200374,47.35817346,3.135536389,69.40767783,8.96273701,55.4582499,30.69182202,32.57994716,69.76867928,0,2.282862099,21.81790852,40.74950827,4.259794712,0,17.7236787,4.282069455,4.775718904,2.613783905,40.76281356,2.572278416
11.00415722,24.36496469,4.008255168,21.74266825,48.95690614,11.84737077,2.387866496,38.05336449,1.163028608,53.20313206,4.321586987,21.63498972,0,2.962623271,4.473576745,9.542077514,55.35710228,24.69430132,0.969446842,65.28110426,39.98314319,27.00149205,24.06215403,58.10446172,6.596687912,3.132626286,8.68873835,51.39641071,16.35096771,38.60256056,4.686920888,33.69479759,23.65877576,66.21962805,6.074903482,35.50555051,60.91102796,36.80844343,3.134369497,30.06254546,28.35030935,67.22520985,2.616758928,44.06937771,5.307960385,8.695099425,18.4631543,42.47989477,4.09981213,0,60.20620375,39.99839638,0,31.31562828,6.308944593,10.61527675,2.262297667,0,35.29809957,29.01873838,20.61478864,22.98845742,41.19048886,4.563978682,57.69428197,35.11292821,31.10830746,1.477762211,0,56.25952333,29.18211986,59.49592715,0,20.28867562,31.38699118,49.2962706,0,24.5057658,6.07951325,2.89145429,43.41182653,35.40609,7.699984666,0,0,38.84384632,0,57.6629895,6.09017444,51.97231488,24.77967737,34.2340551,31.37338188,39.7791836,32.86515535,25.77750112,13.84530324,57.06560947,52.9686041,6.152086464,0,21.26884551,9.741831178,25.01525864,1.197690473,49.00477807,58.35869569,37.79999429,1.765639416,37.80121565,21.0571229,11.06707018,36.31736277,35.57047153,26.12611449,14.49445474,15.30717014,38.95562733,3.507511218,4.562854201,5.059454702,47.21935576,0,0,34.05633352,44.29142296,18.45671656,23.63318996,25.6901073,4.360885934,4.567669633,37.40406265,87.47946477,44.1750683,55.99913398,24.54744318,0,5.35900637,0,0,6.096499548,33.65958114,1.133211402,3.175753366,6.555313059,5.716581085,6.240924534,4.269305791,8.835412106,39.85693594,3.929389389,14.81052399,0,0,47.75769821,3.647114583,46.72360089,3.364516466,52.42282982,3.428505979,41.97851555,10.48559238,2.764314152,15.42285647,31.65726299,6.272955674,53.9919887,34.39340156,35.78700636,37.8944983,40.63605835,17.23513215,1.740417429,20.9353645,5.716490539,1.785381071,96.82941303,41.3769271,42.98148256,21.08730562,41.83070068,1.127732403,5.31383272,0.370828318,45.07105808,30.45249102,31.37888968,0,4.836511743,5.583430713,2.11787382,2.43786836,34.49992403,23.68708782,7.162676783,27.31369958,0.238441003,2.572278416,15.48629716,18.09267223
6.57626369,8.503659547,8.906013608,9.965325759,7.985013307,25.468346,6.676327462,14.4609251,3.948744339,0,4.163641298,15.9462951,20.09130134,67.68881427,24.73305969,37.29612142,50.13915525,3.482135173,7.57435556,26.44134707,8.681864213,62.39190708,7.118626202,7.790861623,30.21734316,20.12954088,25.76726816,29.34327717,25.31375493,3.989201808,0,24.00906341,58.33694326,21.54806409,32.9341783,4.468977581,4.870498827,39.0993799,27.00129534,2.812342286,0,21.07934337,0,0,39.40407381,12.42922535,20.66761979,20.6919053,70.09594219,39.33121011,54.65520203,4.936628262,13.96396342,13.46835758,64.57248951,34.9378375,0,43.979421,6.670488825,32.93771566,41.44683905,65.38452622,65.69328508,7.405048293,0,30.62539671,4.566540005,23.05228907,0,19.19603623,67.29967084,47.0672639,3.582595041,16.53831561,14.62110379,1.634825202,43.8417882,74.25883492,26.76463697,3.446463613,0,31.67086353,0,20.66828152,36.18344475,0,56.32082732,20.48991076,50.83334441,70.86265298,65.4778552,75.31138019,34.24064637,53.88019331,47.39485904,30.27944226,64.5073538,16.15192862,0,36.0166373,23.5372485,21.32437273,34.74981171,22.60722591,55.45437409,6.949886629,27.09594128,73.65713876,28.14380028,28.9845779,0,48.85682074,36.83929955,2.80670787,0,0,2.495974895,56.96098114,80.33258516,59.33590706,4.637903178,56.63729895,55.99493834,52.24472388,4.678287297,16.11102997,21.18125836,51.01776462,62.53068432,26.29769473,3.112520857,58.22873756,26.51789663,2.571118287,28.66877048,20.96689454,69.6371404,19.14574567,3.127665481,12.04302259,47.34033997,3.879172866,40.41912306,48.98585853,2.117210183,36.07636816,16.66786028,2.011777358,22.54715235,38.37626394,9.77387269,3.574692353,17.4752829,4.480917918,56.17138366,6.087483201,34.70848609,0,12.68319919,0.452531694,25.5666814,12.82290695,46.05392223,5.388397497,0,24.00552279,46.86298149,49.97476374,11.82549369,6.927487597,5.1267938,33.96812635,32.79258777,3.157001072,1.96071924,59.83111872,0,0,8.841133268,18.47859528,3.490421513,4.430158568,0,3.275674928,22.04132861,2.470209828,16.0214125,38.42407665,28.90498277,1.694151468,58.49908178,8.430920119,58.40344274,4.628002994,5.621439941,4.057908252,0,4.730811607,0,6.440918463
13.23066624,11.00415722,13.28997839,0,2.252262825,13.70697482,19.23178232,29.85743871,2.013924588,38.32109232,5.118786709,70.24861975,50.45784926,2.282610446,3.191096168,11.65951024,44.13220688,8.076744361,24.73689675,46.43041924,4.358020682,27.9353651,20.42509055,63.81733382,29.79054743,28.11597873,31.30711917,45.60458124,4.781862908,63.49403656,48.01498335,3.022471422,29.16955978,22.91921996,68.21685904,58.82153787,57.05706121,27.6035687,57.03397226,43.52977894,0,56.33610722,2.849639318,16.01392799,30.74769469,20.68697537,68.04635686,15.42134993,38.89518893,0,2.359840117,25.69430501,36.4363647,8.589827754,4.566540005,25.12229593,36.94837746,71.43874453,31.15264001,1.559639519,35.22556408,0,1.085183113,3.665160516,27.66763252,69.19889311,48.31194078,1.859859932,2.569254753,25.65631577,69.03380313,1.265390088,0,2.065618124,66.94257765,15.71070299,11.88579389,80.05563892,8.401411571,6.166919372,25.70660985,6.260535089,11.29755914,56.42708306,5.993214213,9.055025924,22.00517708,57.8415336,40.5446126,67.80674816,7.204628829,68.24980332,27.31675041,4.976841998,40.28647985,19.51782036,75.27885612,2.936607502,0,24.76340996,28.81932095,4.109746643,31.14909409,0.352078983,5.939007465,19.73214002,19.51770703,1.362309786,0,5.442032258,2.648958593,0,34.34110745,1.427877395,44.74770245,6.10177465,2.011777358,13.06768603,10.20371818,3.890980645,77.57733362,5.674555508,2.435304843,12.71868066,1.461229038,2.6896701,4.577125369,34.11304379,48.75956135,6.366979235,0.507404573,1.215458074,61.25661831,0,77.72819113,4.055786566,34.79406418,109.4558578,18.09225828,18.58654842,2.515716596,3.364516466,0,23.66824235,74.21657031,25.70660235,76.01105751,86.66793217,1.706449163,13.81873161,40.18172945,22.38711982,4.478904657,14.08397497,2.742652274,27.6076591,73.87452976,1.740417429,4.259206889,87.18693531,13.7454572,30.22608171,7.628308563,6.721700491,31.8027522,22.40498465,68.38136563,5.323711991,34.46755828,1.310314773,22.30726782,6.857921691,114.7253344,26.61180955,69.80156539,0,4.184817977,2.43786836,31.33902864,1.590301408,4.845611639,0,15.34757622,0,5.470860662,2.185294871,12.19430273,3.097884985,37.01438756,39.58712008,43.26892879,4.658591975,5.503772084,6.178136018,55.36072963,4.893326276,2.769499791,31.76220965,6.489941376,4.057256989
1.511668378,32.14611156,41.43478908,0,35.87676572,16.03587565,25.18732928,14.91091051,26.58298993,29.50714157,22.08970851,60.86889746,61.02868394,28.50928509,0,40.67883535,38.90061317,3.191096168,1.789660496,65.13766213,10.72072011,65.19773592,5.268667376,5.667998771,37.42358626,59.36909247,18.2354142,5.698827353,56.00358733,73.00863039,14.24258888,44.3319497,55.21285446,53.89948294,18.42332638,22.9567352,4.955302513,12.11662338,47.58538913,3.134369497,2.214170517,14.88597828,22.11485313,54.11705302,0,37.64936037,29.97075324,62.86458451,49.2771614,49.45050175,4.09981213,0,2.200532489,54.17300098,62.61283308,2.262297667,3.540080275,48.02874827,4.394395028,29.04100489,3.44245597,32.42418857,3.034187156,52.583785,1.559639519,3.872130751,62.06888113,38.30698611,21.86032364,17.08292958,74.17878671,0,64.19683122,32.60967018,50.20180697,0.925817296,4.394974619,18.19185648,14.31407492,63.45479726,7.699984666,11.81252501,0,0,15.56725833,25.25905625,77.50315057,8.939697818,4.97524097,11.04793825,21.77694367,77.99943493,61.28023834,73.71621023,0,26.37825366,7.491596135,0,23.12691505,63.32475586,62.20221204,35.10912933,4.540555097,30.09082977,3.482683919,31.15416775,36.5688974,2.297714474,60.12227084,37.57027592,51.37232162,10.56145614,24.59552643,5.331517694,66.07583504,72.93235667,19.78809702,68.47213089,37.6296023,32.89068408,28.63586651,21.60711599,3.507511218,33.95870902,2.778831671,27.88775269,3.175069478,4.604972898,59.40119799,24.25192047,6.591015841,50.59282754,66.94572892,5.014174616,4.841304834,26.85366191,4.600337714,17.49427657,3.894090401,24.62231658,0,3.180350363,58.08154348,41.15184365,20.48992583,3.534229102,27.32851486,48.16701761,17.34692621,3.967768231,5.729740811,16.30249448,14.87151968,4.871232222,3.513062358,32.56018609,47.28826916,3.425612092,0,2.069168344,2.764314152,1.610068095,0,0,2.311828011,0,0,3.820742041,46.39660886,0.233507893,14.78901082,4.365275476,9.512935974,0.779870187,6.083395298,18.67895264,5.365940664,1.785381071,45.24620193,3.249843934,29.83300053,3.987388368,4.9670993,5.621553094,59.81770499,2.761850702,3.373047392,16.61222459,56.38178521,34.46074946,9.764212827,63.28651356,4.803772099,60.17503396,15.89761657,26.93178845,4.845611639,24.88072949,12.07300288,18.09267223
3.748809597,5.57626369,17.05034053,8.985013307,24.75134491,11.84774782,50.41097817,41.38586124,40.56069387,38.89070964,37.88841324,2.463062619,50.47669123,26.64580989,19.92520531,35.71811822,54.94458948,22.43422354,0,10.26197309,4.461306283,43.06455919,9.798985088,31.03714931,21.89860301,4.629060331,29.84137669,20.82435444,0,37.30240681,34.30376632,63.34763803,0,23.06593754,28.32945776,6.435043021,4.870498827,49.15792157,0,11.13905595,13.57834362,11.68507454,12.84632866,28.03196381,0,13.66997786,5.949504467,31.84776177,35.54280989,50.45590567,2.141714061,52.68553671,27.78524478,4.449821435,5.643718246,0,4.639845958,28.80205332,27.43256327,20.25726814,5.702952974,2.629344192,32.93840837,0,62.10840058,16.23224614,13.71528125,4.699499366,2.143628774,60.72703111,5.275267035,22.29651766,5.091228384,4.741407549,18.3230007,35.53858896,57.94309065,27.10362055,29.23248037,51.98698912,10.67613306,1.987148076,41.76176548,4.20057817,34.79609949,11.93018723,41.88468075,1.114686638,0,55.34191416,68.6266953,52.78067888,8.429910533,28.86899476,21.17257832,61.72875197,15.29077427,29.17791029,70.67327116,20.47931643,14.27671286,2.514224945,11.02641475,63.28364794,51.62421559,14.33682602,8.284763749,1.197690473,49.06298732,0,36.53682602,23.46963818,54.7268317,4.109746643,58.82974556,51.17251106,59.54109783,5.219439494,34.49473214,3.084886598,3.507511218,28.75461772,0,5.678049164,27.40164348,9.393354309,5.442032258,22.23161049,13.30029083,43.02773185,41.92229903,7.282646507,64.07012081,40.48521403,39.35183248,19.38546156,31.01896171,13.95213559,19.99202684,2.879214865,2.178691313,16.27911119,10.34125792,3.175753366,0,41.7915206,10.28056797,2.708537328,5.03248623,56.01987345,3.762212946,63.735522,22.43191314,4.332208095,69.62125154,12.61587845,73.23565197,3.425612092,4.385209411,19.09560346,2.045250962,61.27275555,19.09107672,33.34280258,7.267164953,40.78086756,44.38927676,16.60207211,17.16326308,4.544679716,5.069055568,5.135009821,6.240917021,1.778530338,52.99757751,13.79109007,6.762236227,72.04986158,48.23920605,0,15.91019958,70.10679525,6.076873589,67.39515429,20.10266091,1.010583357,22.54189312,48.96878819,17.6023555,6.934089623,56.70906264,0,63.50084166,37.71862095,4.775718904,7.743633634,36.6775128,2.572278416,7.690490851,32.31111087
13.00562683,10.85652371,0,37.92349673,23.67175286,6.676327462,22.24426204,2.95841334,15.9462951,26.56407433,28.47102852,67.30941139,73.43558018,3.108315149,0,35.57311012,14.59931001,0,2.929566286,9.988207752,7.777652869,28.54614086,8.719393041,1.593487239,6.084820008,18.69955007,49.09159844,6.794220272,7.911081323,6.033799356,16.06245891,42.71580262,56.9260394,27.5227662,10.89149653,5.784938417,1.785774785,37.4127472,15.39297153,3.458030834,8.530590049,1.840890706,2.493238793,50.95912547,0,7.744854728,13.04945289,15.90716976,3.872258543,51.52745493,52.46556341,4.764934195,2.261984562,40.90827967,0,45.0939537,39.31782337,45.48624906,8.062566492,17.98302556,4.566329696,52.43926646,27.57275621,4.570823488,28.48838641,9.304148766,28.25425481,35.22340195,60.4326488,27.02491985,1.358374828,29.71853316,16.99887091,47.42324181,66.16177159,57.65658208,28.18493604,60.83488088,25.28716233,44.08589829,60.59379138,48.8835218,57.57825282,14.24667597,66.00573471,0.437109872,0,28.73660853,17.04823815,4.011447192,67.05270851,40.04884315,4.07218545,42.10791661,44.32103692,2.837812502,23.12691505,47.07099322,26.17658948,18.45984037,45.29026672,36.5215943,26.91410254,16.07690985,3.635016482,64.87423983,25.52550084,35.89807015,57.06077018,3.10317009,3.233526784,4.311437377,0,29.13122581,0,18.12900193,6.479659207,55.4205016,5.442032258,8.017041045,14.35613705,34.24777464,27.65094831,21.01401579,0,4.891631648,51.81571172,30.48083852,12.0729913,16.45500234,39.06570803,1.690930234,0,31.95130461,26.98311165,6.266153893,79.91685644,65.63305779,37.14953907,16.84955368,25.35190103,36.8519728,37.14248776,47.07051002,3.819127158,13.87295389,4.871232222,6.756554812,47.98123569,0,23.84573581,18.46016013,0,4.385209411,2.069168344,60.34630178,17.11371317,10.96838908,73.81031558,33.62473145,46.75210939,4.544679716,62.75765865,66.60817242,17.23513215,17.14820978,60.55955704,0.763419286,3.227423844,5.274262551,59.41398785,26.41315826,63.82736171,2.109273115,47.56402811,3.332485292,45.7020659,18.47773488,29.76820421,48.25030487,4.224854747,45.62622726,45.43918705,44.59451445,30.16505389,5.589787831,2.613783905,36.83435003,6.664105882,35.56683591,4.539019897,30.31554553,3.801647989,71.37881721,55.56765554,61.55801679,45.58474717,26.34981499,32.59298921,51.05317562
18.86376828,20.73410073,20.31996124,40.7495424,0,44.26095281,29.84705694,30.10100574,32.61920659,26.93722965,51.57811347,18.52665282,12.0772676,38.12359854,21.55880976,64.82601712,52.09141147,14.00465093,76.69905567,15.13279882,6.646053077,18.7436176,47.67927943,20.20217698,0,35.62381071,13.28671236,4.757128114,5.039217756,40.07842221,13.59034098,0,34.86643222,1.229600136,77.29118475,37.21220163,10.30284738,58.11974319,76.10516379,5.698741623,27.09411613,54.09390037,37.52000187,0,30.84188509,4.798668235,52.23135065,15.83171166,67.973627,13.96396342,71.73795103,3.134015877,51.17478349,58.00880219,26.55992041,34.39508316,32.07868704,46.33932873,0,0.228652433,8.377564511,0,71.90040609,1.19862627,1.252390514,4.915208842,39.75499533,24.44323245,3.733041829,34.63895005,44.40726416,27.19804865,5.902981607,1.477762211,18.96508969,25.56693395,6.181252716,32.0794776,48.10704387,35.99597062,2.233971766,0,61.17470121,27.36515205,65.79989116,30.94968386,0,60.29670646,24.36497313,6.216494329,33.41256564,35.98809615,17.68296256,24.25022491,28.47030433,40.5849477,16.17671097,69.90823338,7.864680639,48.70787538,5.492737804,58.02675065,45.50774984,7.962275074,56.45317057,4.9624946,3.191832727,52.6648572,3.926805558,44.57061209,19.51782036,50.34778289,52.33173975,43.4937535,3.76665242,19.26043357,3.635016482,0.918124715,21.07978798,45.26131897,0,15.3673522,33.69977377,45.4757516,2.585996027,35.84333093,38.99697753,3.879172866,0,5.904369696,0,32.20855849,1.610177633,46.15278254,28.78681889,4.045395858,1.109872755,1.058529363,14.64111434,39.8636136,31.30128081,24.12282223,2.734712895,6.266153893,3.175753366,5.065537365,46.82708197,3.337109661,51.68122976,43.61252869,80.69301903,32.84745123,0.6667723,0,56.17567065,12.54234225,3.647114583,5.178947483,87.61576598,50.37000426,0,1.96071924,39.88093634,27.79125607,4.430158568,26.86029873,35.81803306,34.12178674,0,59.74152104,5.122870109,17.46863035,50.0336457,29.85417529,2.791368144,27.33072888,25.94495849,30.54087042,3.332485292,27.31052454,65.15482686,27.70806611,54.36366365,25.68490627,27.2482943,40.55716062,43.76583436,45.66187597,0,50.01383427,2.572278416,30.0929805,3.419004923,64.20258026,49.64000248,0.593829348,3.732847031,29.42277466,33.76417287,56.45895728
